"","state","population","date","month","cumulative.death.cases","death.cases","cumulative.confirmed.cases","confirmed.cases","recovered.cases","active.cases","incident.rate","people.tested","people.hospitalized","mortality.rate","testing.rate","hospitalization.rate"
"3524","IDAHO",1787065,2020-08-08,"August",235,6,24497,572,8738,15524,1370.79513056324,202971,968,0.959301138914969,11357.7849714476,3.95150426582847
"3525","IDAHO",1787065,2020-08-09,"August",237,2,24675,178,8921,15517,1380.75559646683,204831,988,0.96048632218845,11461.8662443728,4.00405268490375
"3526","IDAHO",1787065,2020-08-10,"August",239,2,25104,429,9157,15708,1404.76143844796,206476,999,0.952039515615041,11553.9166174705,3.97944550669216
"3527","IDAHO",1787065,2020-08-11,"August",246,7,25598,494,9341,16011,1432.4045292141,208405,1006,0.961012579107743,11661.8589698752,3.92999453082272
"3528","IDAHO",1787065,2020-08-12,"August",246,0,26134,536,9548,16340,1462.39784227211,212244,1037,0.941302517792913,11876.6804788858,3.96801102012704
"3529","IDAHO",1787065,2020-08-13,"August",251,5,26629,495,9850,16528,1490.09689071187,214613,1051,0.942581396222164,12009.2442076813,3.94682489015735
"3530","IDAHO",1787065,2020-08-14,"August",265,14,27171,542,10089,16817,1520.42594981156,218221,1068,0.975304552648044,12211.1394940867,3.93066136689853
"3531","IDAHO",1787065,2020-08-15,"August",269,4,27475,304,10369,16837,1537.43708259073,221012,1091,0.979071883530482,12367.317361148,3.97088262056415
"3532","IDAHO",1787065,2020-08-16,"August",269,0,27656,181,10616,16771,1547.56542151517,223222,1103,0.97266415967602,12490.9838198387,3.98828463986115
"3533","IDAHO",1787065,2020-08-17,"August",273,4,27937,281,10883,16781,1563.28952780117,224487,1110,0.977198697068404,12561.7702769625,3.97322547159681
"3534","IDAHO",1787065,2020-08-18,"August",282,9,28321,384,11093,16946,1584.777274,226869,1129,0.995727552,12695.06146,3.986441157
"3535","IDAHO",1787065,2020-08-19,"August",289,7,28680,359,11397,16994,1604.86607929762,229123,1170,1.00767085076708,12821.1900518448,4.07949790794979
"3536","IDAHO",1787065,2020-08-20,"August",296,7,29110,430,11733,17081,1628.92787895236,231147,1200,1.0168327035383,12934.4483832429,4.1222947440742
"3537","IDAHO",1787065,2020-08-21,"August",305,9,29364,254,12007,17052,1643.14112805074,233780,1226,1.03868682740771,13081.784937873,4.17518049312083
"3538","IDAHO",1787065,2020-08-22,"August",306,1,29659,295,12359,16994,1659.64864176737,235853,1233,1.03172730031356,13197.7851952783,4.15725412185171
"3539","IDAHO",1787065,2020-08-23,"August",307,1,29845,186,12606,16932,1670.05676905988,237280,1246,1.02864801474284,13277.6367955279,4.17490366895627
"3540","IDAHO",1787065,2020-08-24,"August",314,7,30057,212,12867,16876,1681.91979586641,238585,1256,1.04468177130119,13350.6615595963,4.17872708520478
"3541","IDAHO",1787065,2020-08-25,"August",326,12,30465,408,13081,17058,1704.7505267016,240095,1269,1.07008042015428,13435.157646756,4.16543574593796
"3542","IDAHO",1787065,2020-08-26,"August",337,11,30771,306,13353,17081,1721.873574828,244862,1285,1.09518702674596,13701.9078768819,4.17600987943193
"3543","IDAHO",1787065,2020-08-27,"August",343,6,31113,342,13657,17113,1741.01109920456,246671,1304,1.10243306656382,13803.1353084527,4.19117410728634
"3544","IDAHO",1787065,2020-08-28,"August",353,10,31376,263,13928,17095,1755.72796736548,249187,NA,1.12506374298827,13943.9248152697,NA
"3545","IDAHO",1787065,2020-08-29,"August",358,5,31668,292,14175,17135,1772.06760806126,251050,NA,1.13047871668561,14048.1739612157,NA
"3546","IDAHO",1787065,2020-08-30,"August",359,1,31858,190,14490,17009,1782.69956604824,254325,NA,1.12687551007596,14231.4353423071,NA
"3547","IDAHO",1787065,2020-08-31,"August",361,2,32081,223,14712,17008,1795.17812726454,256013,NA,1.12527664349615,14325.8918953703,NA
"3548","IDAHO",1787065,2020-09-01,"September",367,6,32353,272,14963,17023,1810.398614488,257689,NA,1.13436157388805,14419.6769563502,NA
"3549","IDAHO",1787065,2020-09-02,"September",372,5,32664,311,15212,17080,1827.80145098248,259096,NA,1.13886847905952,14498.4094031275,NA
"3550","IDAHO",1787065,2020-09-03,"September",372,0,32927,263,15585,16970,1842.5183191434,261400,NA,1.12977191970116,14627.335883138,NA
"3551","IDAHO",1787065,2020-09-04,"September",382,10,33193,266,15787,17024,1857.40306032517,263727,NA,1.15084505769289,14757.5493896417,NA
"3552","IDAHO",1787065,2020-09-05,"September",384,2,33474,281,16071,17019,1873.12716661118,265645,NA,1.14715898906614,14864.8762076365,NA
"3553","IDAHO",1787065,2020-09-06,"September",385,1,33664,190,16339,16940,1883.75912459815,267172,NA,1.14365494296578,14950.3235752477,NA
"3554","IDAHO",1787065,2020-09-07,"September",385,0,33738,74,16554,16799,1887.89999244571,268189,NA,1.14114648171202,15007.2325293148,NA
"3555","IDAHO",1787065,2020-09-08,"September",389,4,33978,240,16760,16829,1901.32983411348,269238,NA,1.1448584378127,15065.9321289377,NA
"3556","IDAHO",1787065,2020-09-09,"September",407,18,34300,322,16956,17977,1978.27163533503,270534,NA,1.18801798998671,15138.4532739436,NA
"3557","IDAHO",1787065,2020-09-10,"September",407,0,34617,317,17304,16906,1937.08678755389,272164,NA,1.17572291070861,15229.6642819371,NA
"3558","IDAHO",1787065,2020-09-11,"September",412,5,34950,333,17599,16939,1955.72069286791,273816,NA,1.17882689556509,15322.1063587502,NA
"3559","IDAHO",1787065,2020-09-12,"September",415,3,35167,217,18052,16700,1967.86350804252,275610,NA,1.18008360110331,15422.4944252168,NA
"3560","IDAHO",1787065,2020-09-13,"September",415,0,35279,112,18406,16458,1974.13076748747,277123,NA,1.17633719776638,15507.1583853973,NA
"3561","IDAHO",1787065,2020-09-14,"September",419,4,35532,253,18619,16913,1974.13076748747,278613,NA,1.17633719776638,15590.5353190846,NA
"3562","IDAHO",1787065,2020-09-15,"September",423,4,35810,278,18826,16561,2003.8442921774,280170,NA,1.18123429209718,15677.6614169043,NA
"3563","IDAHO",1787065,2020-09-16,"September",429,6,36093,283,19075,16589,2019.68031381063,281642,NA,1.18859612667276,15760.0311124665,NA
"3564","IDAHO",1787065,2020-09-17,"September",434,5,36489,396,19405,16650,2041.83955256244,283365,NA,1.18939954506838,15856.4461841063,NA
"3565","IDAHO",1787065,2020-09-18,"September",438,4,36959,470,19691,16830,2068.13965916181,282522,NA,1.18509699937769,15809.2738652483,NA
"3566","IDAHO",1787065,2020-09-19,"September",441,3,37247,288,19915,16891,2084.25546916312,285137,NA,1.18398797218568,15955.6031817533,NA
"3567","IDAHO",1787065,2020-09-20,"September",443,2,37491,244,20105,16943,2097.90914152535,286830,NA,1.18161692139447,16050.3395231847,NA
"3568","IDAHO",1787065,2020-09-21,"September",447,4,37901,410,20304,17150,2120.85178770778,289163,NA,1.17938840663835,16180.88877573,NA
"3569","IDAHO",1787065,2020-09-22,"September",451,4,38347,446,20485,17411,2145.80891014037,290911,NA,1.17610243304561,16278.7027892102,NA
"3570","IDAHO",1787065,2020-09-23,"September",454,3,38743,396,20674,17615,2167.96814889218,292159,NA,1.17182458766745,16348.5379658826,NA
"3571","IDAHO",1787065,2020-09-24,"September",457,3,39234,491,20901,17876,2195.44336663748,294063,NA,1.16480603558138,16455.0813764469,NA
"3572","IDAHO",1787065,2020-09-25,"September",458,1,39757,523,21105,18194,2224.70922993847,296412,NA,1.15199839022059,16586.5259517701,NA
"3573","IDAHO",1787065,2020-09-26,"September",460,2,40296,539,21291,18545,2254.87041601733,298652,NA,1.14155251141553,16711.8711406692,NA
"3574","IDAHO",1787065,2020-09-27,"September",460,0,40501,205,21468,18573,2266.34173910854,301206,NA,1.13577442532283,16854.7870390836,NA
"3575","IDAHO",1787065,2020-09-28,"September",460,0,40923,422,21630,18833,2289.95587737435,303252,NA,1.12406226327493,16969.2764393013,NA
"3576","IDAHO",1787065,2020-09-29,"September",464,4,41434,511,21796,19174,2318.55024859197,304891,NA,1.11985326060723,17060.9910663574,NA
"3577","IDAHO",1787065,2020-09-30,"September",469,5,42048,614,21976,19603,2352.90826019199,306706,NA,1.11539193302892,17162.5542439699,NA
"3578","IDAHO",1787065,2020-10-01,"October",472,3,42561,513,22180,19909,2381.61454675683,309156,NA,1.10899649914241,17299.6505443283,NA
"3579","IDAHO",1787065,2020-10-02,"October",474,2,43238,677,22371,20393,2419.49789179465,311337,NA,1.09625792127295,17421.6942304841,NA
"3580","IDAHO",1787065,2020-10-03,"October",480,6,43702,464,22568,20654,2445.46225235232,314442,NA,1.09834790169786,17595.4428070607,NA
"3581","IDAHO",1787065,2020-10-04,"October",482,2,43964,262,22744,20738,2460.12316283963,316370,NA,1.09635156036757,17703.3292017918,NA
"3582","IDAHO",1787065,2020-10-05,"October",487,5,44422,458,22930,21005,2485.75177735561,318167,NA,1.09630363333483,17803.8851412791,NA
"3583","IDAHO",1787065,2020-10-06,"October",492,5,45082,660,23115,21475,2522.68384194196,319945,NA,1.09134466084025,17903.3778849678,NA
"3584","IDAHO",1787065,2020-10-07,"October",500,8,45753,671,23288,21965,2560.23144093807,321794,NA,1.0928245142395,18006.8436234832,NA
"3585","IDAHO",1787065,2020-10-08,"October",503,3,46426,673,23475,22448,2597.89095528142,324328,NA,1.08344462154827,18148.6403684253,NA
"3586","IDAHO",1787065,2020-10-09,"October",506,3,47088,662,23678,22904,2634.934935215,326789,NA,1.07458375807,18286.3522031935,NA
"3587","IDAHO",1787065,2020-10-10,"October",507,1,47701,613,23881,23313,2669.23698914141,330962,NA,1.06287079935431,18519.8635751917,NA
"3588","IDAHO",1787065,2020-10-11,"October",507,0,48066,365,24089,23470,2689.66154001114,333839,NA,1.05479965048059,18680.853802184,NA
"3589","IDAHO",1787065,2020-10-12,"October",510,3,48663,597,24304,23849,2723.06827115969,335670,NA,1.0480241662043,18783.3123025743,NA
"3590","IDAHO",1787065,2020-10-13,"October",512,2,49247,584,24523,24212,2755.74755255125,338000,NA,1.03965723800435,18913.6936820989,NA
"3591","IDAHO",1787065,2020-10-14,"October",516,4,49892,645,24699,24677,2791.84025203336,340776,NA,1.0342339453219,19069.032184056,NA
"3592","IDAHO",1787065,2020-10-15,"October",517,1,50610,718,24983,25110,2832.01786168942,342870,NA,1.02153724560364,19186.2075526072,NA
"3593","IDAHO",1787065,2020-10-16,"October",523,6,51704,1094,25214,25967,2893.23555662497,345585,NA,1.01152715457218,19338.1326364738,NA
"3594","IDAHO",1787065,2020-10-17,"October",529,6,52582,878,25457,26596,2942.36639405953,348518,NA,1.00604769693051,19502.2564931886,NA
"3595","IDAHO",1787065,2020-10-18,"October",528,-1,53092,510,25679,26885,2970.90480760353,350312,NA,0.994500113011376,19602.6445596551,NA
"3596","IDAHO",1787065,2020-10-19,"October",531,3,53790,698,25980,27279,3009.96326378727,353190,NA,0.987172336865588,19763.690744321,NA
"3597","IDAHO",1787065,2020-10-20,"October",535,4,54663,873,26238,27890,3058.81431285376,355382,NA,0.978724182719573,19886.3499648866,NA
"3598","IDAHO",1787065,2020-10-21,"October",546,11,55650,987,26549,28555,3114.04453671243,357833,NA,0.981132075471698,20023.5022229186,NA
"3599","IDAHO",1787065,2020-10-22,"October",553,7,56600,950,26916,29131,3167.20432664732,360185,NA,0.977031802120141,20155.1146712627,NA
"3600","IDAHO",1787065,2020-10-23,"October",562,9,57673,1073,27221,29890,3227.24691043695,363048,NA,0.97445945243008,20315.3214908243,NA
"3601","IDAHO",1787065,2020-10-24,"October",572,10,58694,1021,27509,30613,3284.37969519855,366047,NA,0.974545950182301,20483.1385539978,NA
"3602","ILLINOIS",12671821,2020-01-22,"January",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"3603","ILLINOIS",12671821,2020-01-23,"January",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"3604","ILLINOIS",12671821,2020-01-24,"January",0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"3605","ILLINOIS",12671821,2020-01-25,"January",0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"3606","ILLINOIS",12671821,2020-01-26,"January",0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"3607","ILLINOIS",12671821,2020-01-27,"January",0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"3608","ILLINOIS",12671821,2020-01-28,"January",0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"3609","ILLINOIS",12671821,2020-01-29,"January",0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"3610","ILLINOIS",12671821,2020-01-30,"January",0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"3611","ILLINOIS",12671821,2020-01-31,"January",0,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA
"3612","ILLINOIS",12671821,2020-02-01,"February",0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA
"3613","ILLINOIS",12671821,2020-02-02,"February",0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA
"3614","ILLINOIS",12671821,2020-02-03,"February",0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA
"3615","ILLINOIS",12671821,2020-02-04,"February",0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA
"3616","ILLINOIS",12671821,2020-02-05,"February",0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA
"3617","ILLINOIS",12671821,2020-02-06,"February",0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA
"3618","ILLINOIS",12671821,2020-02-07,"February",0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA
"3619","ILLINOIS",12671821,2020-02-08,"February",0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA
"3620","ILLINOIS",12671821,2020-02-09,"February",0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA
"3621","ILLINOIS",12671821,2020-02-10,"February",0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA
"3622","ILLINOIS",12671821,2020-02-11,"February",0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA
"3623","ILLINOIS",12671821,2020-02-12,"February",0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA
"3624","ILLINOIS",12671821,2020-02-13,"February",0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA
"3625","ILLINOIS",12671821,2020-02-14,"February",0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA
"3626","ILLINOIS",12671821,2020-02-15,"February",0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA
"3627","ILLINOIS",12671821,2020-02-16,"February",0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA
"3628","ILLINOIS",12671821,2020-02-17,"February",0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA
"3629","ILLINOIS",12671821,2020-02-18,"February",0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA
"3630","ILLINOIS",12671821,2020-02-19,"February",0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA
"3631","ILLINOIS",12671821,2020-02-20,"February",0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA
"3632","ILLINOIS",12671821,2020-02-21,"February",0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA
"3633","ILLINOIS",12671821,2020-02-22,"February",0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA
"3634","ILLINOIS",12671821,2020-02-23,"February",0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA
"3635","ILLINOIS",12671821,2020-02-24,"February",0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA
"3636","ILLINOIS",12671821,2020-02-25,"February",0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA
"3637","ILLINOIS",12671821,2020-02-26,"February",0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA
"3638","ILLINOIS",12671821,2020-02-27,"February",0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA
"3639","ILLINOIS",12671821,2020-02-28,"February",0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA
"3640","ILLINOIS",12671821,2020-02-29,"February",0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA
"3641","ILLINOIS",12671821,2020-03-01,"March",0,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"3642","ILLINOIS",12671821,2020-03-02,"March",0,0,4,1,NA,NA,NA,NA,NA,NA,NA,NA
"3643","ILLINOIS",12671821,2020-03-03,"March",0,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA
"3644","ILLINOIS",12671821,2020-03-04,"March",0,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA
"3645","ILLINOIS",12671821,2020-03-05,"March",0,0,5,1,NA,NA,NA,NA,NA,NA,NA,NA
"3646","ILLINOIS",12671821,2020-03-06,"March",0,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA
"3647","ILLINOIS",12671821,2020-03-07,"March",0,0,6,1,NA,NA,NA,NA,NA,NA,NA,NA
"3648","ILLINOIS",12671821,2020-03-08,"March",0,0,7,1,NA,NA,NA,NA,NA,NA,NA,NA
"3649","ILLINOIS",12671821,2020-03-09,"March",0,0,7,0,NA,NA,NA,NA,NA,NA,NA,NA
"3650","ILLINOIS",12671821,2020-03-10,"March",0,0,12,5,NA,NA,NA,NA,NA,NA,NA,NA
"3651","ILLINOIS",12671821,2020-03-11,"March",0,0,25,13,NA,NA,NA,NA,NA,NA,NA,NA
"3652","ILLINOIS",12671821,2020-03-12,"March",0,0,32,7,NA,NA,NA,NA,NA,NA,NA,NA
"3653","ILLINOIS",12671821,2020-03-13,"March",0,0,46,14,NA,NA,NA,NA,NA,NA,NA,NA
"3654","ILLINOIS",12671821,2020-03-14,"March",0,0,64,18,NA,NA,NA,NA,NA,NA,NA,NA
"3655","ILLINOIS",12671821,2020-03-15,"March",0,0,66,2,NA,NA,NA,NA,NA,NA,NA,NA
"3656","ILLINOIS",12671821,2020-03-16,"March",0,0,83,17,NA,NA,NA,NA,NA,NA,NA,NA
"3657","ILLINOIS",12671821,2020-03-17,"March",1,1,161,78,NA,NA,NA,NA,NA,NA,NA,NA
"3658","ILLINOIS",12671821,2020-03-18,"March",1,0,272,111,NA,NA,NA,NA,NA,NA,NA,NA
"3659","ILLINOIS",12671821,2020-03-19,"March",4,3,422,150,NA,NA,NA,NA,NA,NA,NA,NA
"3660","ILLINOIS",12671821,2020-03-20,"March",5,1,585,163,NA,NA,NA,NA,NA,NA,NA,NA
"3661","ILLINOIS",12671821,2020-03-21,"March",6,1,753,168,NA,NA,NA,NA,NA,NA,NA,NA
"3662","ILLINOIS",12671821,2020-03-22,"March",9,3,1049,296,NA,NA,NA,NA,NA,NA,NA,NA
"3663","ILLINOIS",12671821,2020-03-23,"March",12,3,1285,236,NA,NA,NA,NA,NA,NA,NA,NA
"3664","ILLINOIS",12671821,2020-03-24,"March",16,4,1537,252,NA,NA,NA,NA,NA,NA,NA,NA
"3665","ILLINOIS",12671821,2020-03-25,"March",19,3,1865,328,NA,NA,NA,NA,NA,NA,NA,NA
"3666","ILLINOIS",12671821,2020-03-26,"March",26,7,2538,673,NA,NA,NA,NA,NA,NA,NA,NA
"3667","ILLINOIS",12671821,2020-03-27,"March",34,8,3024,486,NA,NA,NA,NA,NA,NA,NA,NA
"3668","ILLINOIS",12671821,2020-03-28,"March",47,13,3491,467,NA,NA,NA,NA,NA,NA,NA,NA
"3669","ILLINOIS",12671821,2020-03-29,"March",66,19,4596,1105,NA,NA,NA,NA,NA,NA,NA,NA
"3670","ILLINOIS",12671821,2020-03-30,"March",73,7,5056,460,NA,NA,NA,NA,NA,NA,NA,NA
"3671","ILLINOIS",12671821,2020-03-31,"March",99,26,5994,938,NA,NA,NA,NA,NA,NA,NA,NA
"3672","ILLINOIS",12671821,2020-04-01,"April",141,42,6980,986,NA,NA,NA,NA,NA,NA,NA,NA
"3673","ILLINOIS",12671821,2020-04-02,"April",163,22,7695,715,NA,NA,NA,NA,NA,NA,NA,NA
"3674","ILLINOIS",12671821,2020-04-03,"April",210,47,8904,1209,NA,NA,NA,NA,NA,NA,NA,NA
"3675","ILLINOIS",12671821,2020-04-04,"April",244,34,10357,1453,NA,NA,NA,NA,NA,NA,NA,NA
"3676","ILLINOIS",12671821,2020-04-05,"April",274,30,11259,902,NA,NA,NA,NA,NA,NA,NA,NA
"3677","ILLINOIS",12671821,2020-04-06,"April",307,33,12262,1003,NA,NA,NA,NA,NA,NA,NA,NA
"3678","ILLINOIS",12671821,2020-04-07,"April",380,73,13553,1291,NA,NA,NA,NA,NA,NA,NA,NA
"3679","ILLINOIS",12671821,2020-04-08,"April",462,82,15078,1525,NA,NA,NA,NA,NA,NA,NA,NA
"3680","ILLINOIS",12671821,2020-04-09,"April",528,66,16422,1344,NA,NA,NA,NA,NA,NA,NA,NA
"3681","ILLINOIS",12671821,2020-04-10,"April",597,69,17887,1465,NA,NA,NA,NA,NA,NA,NA,NA
"3682","ILLINOIS",12671821,2020-04-11,"April",677,80,19180,1293,NA,NA,NA,NA,NA,NA,NA,NA
"3683","ILLINOIS",12671821,2020-04-12,"April",720,43,20852,1672,NA,20132,177.6807818,100735,3680,3.452906196,858.3672336,17.64818722
"3684","ILLINOIS",12671821,2020-04-13,"April",798,78,22025,1173,NA,21227,187.675964856834,105768,3680,3.62315550510783,901.253641361073,16.7082860385925
"3685","ILLINOIS",12671821,2020-04-14,"April",868,70,23248,1223,NA,22380,198.0972,110616,4283,3.733654508,942.5636562,18.42309016
"3686","ILLINOIS",12671821,2020-04-15,"April",949,81,24593,1345,NA,23644,209.558002439234,116929,4283,3.85882161590697,996.356998626323,17.415524742813
"3687","ILLINOIS",12671821,2020-04-16,"April",1072,123,25734,1141,NA,24662,219.280512128298,122589,4423,4.1656951892438,1044.58610015139,17.1873785653221
"3688","ILLINOIS",12671821,2020-04-17,"April",1132,60,27578,1844,NA,26446,234.993314815971,130163,4454,4.10472115454348,1109.1244773512,16.15055479005
"3689","ILLINOIS",12671821,2020-04-18,"April",1259,127,29160,1582,NA,27901,248.473604323509,137404,4340,4.31755829903978,1170.82534734113,14.883401920439
"3690","ILLINOIS",12671821,2020-04-19,"April",1290,31,30357,1197,NA,29067,258.673292402221,143318,4314,4.24943176203182,1221.21879370496,14.2108904041901
"3691","ILLINOIS",12671821,2020-04-20,"April",1349,59,31513,1156,NA,30164,268.52361773137,148358,4599,4.28077301431155,1264.16484877322,14.5939770888205
"3692","ILLINOIS",12671821,2020-04-21,"April",1468,119,33059,1546,NA,31591,281.697149702705,154997,4776,4.44054569103724,1320.73605107445,14.4468979702955
"3693","ILLINOIS",12671821,2020-04-22,"April",1565,97,35107,2048,NA,33542,299.148245095522,164346,4665,4.45780043865896,1400.39927901754,13.2879482724243
"3694","ILLINOIS",12671821,2020-04-23,"April",1688,123,36937,1830,NA,35249,314.741753185784,173316,4877,4.56994341716978,1476.83303178783,13.2035628231854
"3695","ILLINOIS",12671821,2020-04-24,"April",1795,107,39658,2721,NA,37863,337.927510297041,189632,4828,4.5261990014625,1615.86236402866,12.1740884563014
"3696","ILLINOIS",12671821,2020-04-25,"April",1875,80,41777,2119,NA,39902,355.98359971959,201617,4699,4.48811547023482,1717.98706045586,11.2478157838045
"3697","ILLINOIS",12671821,2020-04-26,"April",1933,58,43903,2126,NA,41970,374.099336440844,214952,4595,4.40288818531763,1831.61516449063,10.4662551534064
"3698","ILLINOIS",12671821,2020-04-27,"April",1983,50,45883,1980,NA,43900,390.971000931946,227628,4672,4.32186212758538,1939.62790140438,10.1824205043262
"3699","ILLINOIS",12671821,2020-04-28,"April",2125,142,48102,2219,NA,45977,409.879194621722,242189,NA,4.41769572990728,2063.70280375536,NA
"3700","ILLINOIS",12671821,2020-04-29,"April",2215,90,50358,2256,NA,48143,429.102666890372,256667,NA,4.39850669208467,2187.07045956454,NA
"3701","ILLINOIS",12671821,2020-04-30,"April",2355,140,52918,2560,0,50563,450.916536131394,269867,NA,4.45028156770853,2299.54822283856,NA
"3702","ILLINOIS",12671821,2020-05-01,"May",2457,102,56055,3137,0,53598,477.647046994317,284688,NA,4.38319507626438,2425.83859628433,NA
"3703","ILLINOIS",12671821,2020-05-02,"May",2559,102,58505,2450,0,55946,498.523601541388,299896,NA,4.37398512947611,2555.42661324427,NA
"3704","ILLINOIS",12671821,2020-05-03,"May",2618,59,61499,2994,0,58881,524.035603302177,319313,NA,4.25697978828924,2720.87969881182,NA
"3705","ILLINOIS",12671821,2020-05-04,"May",2659,41,63777,2278,0,61118,543.446538509617,333147,NA,4.16921460714678,2838.75980314006,NA
"3706","ILLINOIS",12671821,2020-05-05,"May",2834,175,65889,2112,NA,63055,561.442980633459,346286,NA,4.30117318520542,2950.71778281106,NA
"3707","ILLINOIS",12671821,2020-05-06,"May",2974,140,68232,2343,NA,65258,581.407783614597,361260,NA,4.35865869386798,3078.31187578569,NA
"3708","ILLINOIS",12671821,2020-05-07,"May",3111,137,70871,2639,NA,67760,603.894815226728,379043,NA,4.3896657306938,3229.84157762674,NA
"3709","ILLINOIS",12671821,2020-05-08,"May",3241,130,73760,2889,NA,70519,628.512107506928,399714,NA,4.39398047722343,3405.98005070532,NA
"3710","ILLINOIS",12671821,2020-05-09,"May",3349,108,76085,2325,NA,72736,648.323531719965,416331,NA,4.40165604258395,3547.57421679049,NA
"3711","ILLINOIS",12671821,2020-05-10,"May",3406,57,77741,1656,NA,74335,662.434378385251,429984,NA,4.3812145457352,3663.91201239505,NA
"3712","ILLINOIS",12671821,2020-05-11,"May",3459,53,79007,1266,NA,75548,673.222018408349,442425,NA,4.37809308035997,3769.92230428081,NA
"3713","ILLINOIS",12671821,2020-05-12,"May",3601,142,83021,4014,NA,79420,707.425483694857,471691,NA,4.33745678804158,4019.29913912758,NA
"3714","ILLINOIS",12671821,2020-05-13,"May",3792,191,84694,1673,NA,80902,721.681188085571,489359,NA,4.47729473162207,4169.84892106132,NA
"3715","ILLINOIS",12671821,2020-05-14,"May",3928,136,87937,3243,NA,84009,693.957087935507,512037,NA,4.4668342108555,4040.7531009158,NA
"3716","ILLINOIS",12671821,2020-05-15,"May",4059,131,90369,2432,NA,86310,713.14927822923,538602,NA,4.4915845035355,4250.39147885691,NA
"3717","ILLINOIS",12671821,2020-05-16,"May",4129,70,92457,2088,NA,88328,729.6267837,561649,NA,4.465859805,4432.26747,NA
"3718","ILLINOIS",12671821,2020-05-17,"May",4177,48,94191,1734,NA,90014,743.310689126685,581944,NA,4.43460627873151,4592.42598202737,NA
"3719","ILLINOIS",12671821,2020-05-18,"May",4234,57,96485,2294,NA,92251,761.413848885649,603241,NA,4.38824687775302,4760.49180303289,NA
"3720","ILLINOIS",12671821,2020-05-19,"May",4379,145,98030,1545,NA,93651,773.606255959582,621684,NA,4.46699989799041,4906.03520993549,NA
"3721","ILLINOIS",12671821,2020-05-20,"May",4525,146,100418,2388,NA,95893,792.45121912628,642713,NA,4.50616423350395,5071.98610207641,NA
"3722","ILLINOIS",12671821,2020-05-21,"May",4607,82,102688,2270,NA,98081,810.364982270504,672020,NA,4.48640542224992,5303.26304325164,NA
"3723","ILLINOIS",12671821,2020-05-22,"May",4715,108,105444,2756,NA,100729,832.114026863227,697133,NA,4.47156784643982,5501.44292600093,NA
"3724","ILLINOIS",12671821,2020-05-23,"May",4790,75,107796,2352,NA,103006,850.674895107814,722247,NA,4.44357861145126,5699.63070027583,NA
"3725","ILLINOIS",12671821,2020-05-24,"May",4856,66,110304,2508,NA,105448,870.466841348217,747921,NA,4.40237888018567,5902.23772889469,NA
"3726","ILLINOIS",12671821,2020-05-25,"May",4885,29,112017,1713,NA,107132,883.985024725333,769564,NA,4.36094521367292,6073.03401776272,NA
"3727","ILLINOIS",12671821,2020-05-26,"May",4923,38,113195,1178,NA,108272,893.281241898856,786794,NA,4.34913202879986,6209.00500409531,NA
