"","state","population","date","month","cumulative.death.cases","death.cases","cumulative.confirmed.cases","confirmed.cases"
"2775","Georgia",10617423,2020-01-26,1,0,0,0,0
"2776","Georgia",10617423,2020-01-27,1,0,0,0,0
"2777","Georgia",10617423,2020-01-28,1,0,0,0,0
"2778","Georgia",10617423,2020-01-29,1,0,0,0,0
"2779","Georgia",10617423,2020-01-30,1,0,0,0,0
"2780","Georgia",10617423,2020-01-31,1,0,0,0,0
"2781","Georgia",10617423,2020-02-01,2,0,0,0,0
"2782","Georgia",10617423,2020-02-02,2,0,0,0,0
"2783","Georgia",10617423,2020-02-03,2,0,0,0,0
"2784","Georgia",10617423,2020-02-04,2,0,0,0,0
"2785","Georgia",10617423,2020-02-05,2,0,0,0,0
"2786","Georgia",10617423,2020-02-06,2,0,0,0,0
"2787","Georgia",10617423,2020-02-07,2,0,0,0,0
"2788","Georgia",10617423,2020-02-08,2,0,0,0,0
"2789","Georgia",10617423,2020-02-09,2,0,0,0,0
"2790","Georgia",10617423,2020-02-10,2,0,0,0,0
"2791","Georgia",10617423,2020-02-11,2,0,0,0,0
"2792","Georgia",10617423,2020-02-12,2,0,0,0,0
"2793","Georgia",10617423,2020-02-13,2,0,0,0,0
"2794","Georgia",10617423,2020-02-14,2,0,0,0,0
"2795","Georgia",10617423,2020-02-15,2,0,0,0,0
"2796","Georgia",10617423,2020-02-16,2,0,0,0,0
"2797","Georgia",10617423,2020-02-17,2,0,0,0,0
"2798","Georgia",10617423,2020-02-18,2,0,0,0,0
"2799","Georgia",10617423,2020-02-19,2,0,0,0,0
"2800","Georgia",10617423,2020-02-20,2,0,0,0,0
"2801","Georgia",10617423,2020-02-21,2,0,0,0,0
"2802","Georgia",10617423,2020-02-22,2,0,0,0,0
"2803","Georgia",10617423,2020-02-23,2,0,0,0,0
"2804","Georgia",10617423,2020-02-24,2,0,0,0,0
"2805","Georgia",10617423,2020-02-25,2,0,0,0,0
"2806","Georgia",10617423,2020-02-26,2,0,0,0,0
"2807","Georgia",10617423,2020-02-27,2,0,0,0,0
"2808","Georgia",10617423,2020-02-28,2,0,0,0,0
"2809","Georgia",10617423,2020-02-29,2,0,0,0,0
"2810","Georgia",10617423,2020-03-01,3,0,0,0,0
"2811","Georgia",10617423,2020-03-02,3,0,0,0,0
"2812","Georgia",10617423,2020-03-03,3,0,0,2,2
"2813","Georgia",10617423,2020-03-04,3,0,0,2,0
"2814","Georgia",10617423,2020-03-05,3,0,0,2,0
"2815","Georgia",10617423,2020-03-06,3,0,0,3,1
"2816","Georgia",10617423,2020-03-07,3,0,0,5,2
"2817","Georgia",10617423,2020-03-08,3,0,0,5,0
"2818","Georgia",10617423,2020-03-09,3,0,0,10,5
"2819","Georgia",10617423,2020-03-10,3,0,0,17,7
"2820","Georgia",10617423,2020-03-11,3,0,0,23,6
"2821","Georgia",10617423,2020-03-12,3,1,1,31,8
"2822","Georgia",10617423,2020-03-13,3,1,0,42,11
"2823","Georgia",10617423,2020-03-14,3,1,0,73,31
"2824","Georgia",10617423,2020-03-15,3,1,0,99,26
"2825","Georgia",10617423,2020-03-16,3,1,0,121,22
"2826","Georgia",10617423,2020-03-17,3,1,0,146,25
"2827","Georgia",10617423,2020-03-18,3,3,2,197,51
"2828","Georgia",10617423,2020-03-19,3,10,7,287,90
"2829","Georgia",10617423,2020-03-20,3,14,4,485,198
"2830","Georgia",10617423,2020-03-21,3,20,6,555,70
"2831","Georgia",10617423,2020-03-22,3,25,5,621,66
"2832","Georgia",10617423,2020-03-23,3,25,0,772,151
"2833","Georgia",10617423,2020-03-24,3,32,7,1026,254
"2834","Georgia",10617423,2020-03-25,3,40,8,1247,221
"2835","Georgia",10617423,2020-03-26,3,48,8,1525,278
"2836","Georgia",10617423,2020-03-27,3,64,16,2000,475
"2837","Georgia",10617423,2020-03-28,3,69,5,2366,366
"2838","Georgia",10617423,2020-03-29,3,80,11,2651,285
"2839","Georgia",10617423,2020-03-30,3,87,7,2808,157
"2840","Georgia",10617423,2020-03-31,3,111,24,3929,1121
"2841","Georgia",10617423,2020-04-01,4,139,28,4638,709
"2842","Georgia",10617423,2020-04-02,4,163,24,5348,710
"2843","Georgia",10617423,2020-04-03,4,184,21,5831,483
"2844","Georgia",10617423,2020-04-04,4,201,17,6160,329
"2845","Georgia",10617423,2020-04-05,4,211,10,6647,487
"2846","Georgia",10617423,2020-04-06,4,229,18,7314,667
"2847","Georgia",10617423,2020-04-07,4,329,100,8822,1508
"2848","Georgia",10617423,2020-04-08,4,362,33,9901,1079
"2849","Georgia",10617423,2020-04-09,4,379,17,10566,665
"2850","Georgia",10617423,2020-04-10,4,416,37,11485,919
"2851","Georgia",10617423,2020-04-11,4,429,13,12159,674
"2852","Georgia",10617423,2020-04-12,4,433,4,12452,293
"2853","Georgia",10617423,2020-04-13,4,465,32,13315,863
"2854","Georgia",10617423,2020-04-14,4,525,60,14578,1263
"2855","Georgia",10617423,2020-04-15,4,552,27,14987,409
"2856","Georgia",10617423,2020-04-16,4,587,35,15669,682
"2857","Georgia",10617423,2020-04-17,4,650,63,17194,1525
"2858","Georgia",10617423,2020-04-18,4,673,23,17669,475
"2859","Georgia",10617423,2020-04-19,4,687,14,18301,632
"2860","Georgia",10617423,2020-04-20,4,775,88,19407,1106
"2861","Georgia",10617423,2020-04-21,4,798,23,19881,474
"2862","Georgia",10617423,2020-04-22,4,848,50,21214,1333
"2863","Georgia",10617423,2020-04-23,4,881,33,21883,669
"2864","Georgia",10617423,2020-04-24,4,899,18,22491,608
"2865","Georgia",10617423,2020-04-25,4,907,8,23222,731
"2866","Georgia",10617423,2020-04-26,4,916,9,23486,264
"2867","Georgia",10617423,2020-04-27,4,995,79,24302,816
"2868","Georgia",10617423,2020-04-28,4,1036,41,24922,620
"2869","Georgia",10617423,2020-04-29,4,1101,65,25775,853
"2870","Georgia",10617423,2020-04-30,4,1132,31,26264,489
"2871","Georgia",10617423,2020-05-01,5,1169,37,27489,1225
"2872","Georgia",10617423,2020-05-02,5,1177,8,28331,842
"2873","Georgia",10617423,2020-05-03,5,1184,7,28665,334
"2874","Georgia",10617423,2020-05-04,5,1246,62,29451,786
"2875","Georgia",10617423,2020-05-05,5,1299,53,29998,547
"2876","Georgia",10617423,2020-05-06,5,1327,28,30743,745
"2877","Georgia",10617423,2020-05-07,5,1355,28,31618,875
"2878","Georgia",10617423,2020-05-08,5,1400,45,32181,563
"2879","Georgia",10617423,2020-05-09,5,1403,3,32588,407
"2880","Georgia",10617423,2020-05-10,5,1406,3,33580,992
"2881","Georgia",10617423,2020-05-11,5,1444,38,34002,422
"2882","Georgia",10617423,2020-05-12,5,1498,54,34924,922
"2883","Georgia",10617423,2020-05-13,5,1517,19,35427,503
"2884","Georgia",10617423,2020-05-14,5,1545,28,35977,550
"2885","Georgia",10617423,2020-05-15,5,1588,43,36772,795
"2886","Georgia",10617423,2020-05-16,5,1598,10,37212,440
"2887","Georgia",10617423,2020-05-17,5,1610,12,37579,367
"2888","Georgia",10617423,2020-05-18,5,1649,39,38283,704
"2889","Georgia",10617423,2020-05-19,5,1675,26,38855,572
"2890","Georgia",10617423,2020-05-20,5,1697,22,39801,946
"2891","Georgia",10617423,2020-05-21,5,1775,78,40663,862
"2892","Georgia",10617423,2020-05-22,5,1808,33,41482,819
"2893","Georgia",10617423,2020-05-23,5,1822,14,42242,760
"2894","Georgia",10617423,2020-05-24,5,1827,5,42902,660
"2895","Georgia",10617423,2020-05-25,5,1848,21,43400,498
"2896","Georgia",10617423,2020-05-26,5,1896,48,43983,583
"2897","Georgia",10617423,2020-05-27,5,1933,37,44638,655
"2898","Georgia",10617423,2020-05-28,5,1973,40,45266,628
"2899","Georgia",10617423,2020-05-29,5,1987,14,45881,615
"2900","Georgia",10617423,2020-05-30,5,2004,17,46331,450
"2901","Georgia",10617423,2020-05-31,5,2053,49,47063,732
"2902","Georgia",10617423,2020-06-01,6,2094,41,47902,839
"2903","Georgia",10617423,2020-06-02,6,2102,8,48207,305
"2904","Georgia",10617423,2020-06-03,6,2123,21,48894,687
"2905","Georgia",10617423,2020-06-04,6,2149,26,49859,965
"2906","Georgia",10617423,2020-06-05,6,2174,25,50621,762
"2907","Georgia",10617423,2020-06-06,6,2178,4,51359,738
"2908","Georgia",10617423,2020-06-07,6,2180,2,51898,539
"2909","Georgia",10617423,2020-06-08,6,2208,28,52497,599
"2910","Georgia",10617423,2020-06-09,6,2285,77,53249,752
"2911","Georgia",10617423,2020-06-10,6,2329,44,53980,731
"2912","Georgia",10617423,2020-06-11,6,2375,46,54973,993
"2913","Georgia",10617423,2020-06-12,6,2418,43,55783,810
"2914","Georgia",10617423,2020-06-13,6,2447,29,56804,1021
"2915","Georgia",10617423,2020-06-14,6,2451,4,57681,877
"2916","Georgia",10617423,2020-06-15,6,2494,43,58414,733
"2917","Georgia",10617423,2020-06-16,6,2529,35,59078,664
"2918","Georgia",10617423,2020-06-17,6,2575,46,60030,952
"2919","Georgia",10617423,2020-06-18,6,2605,30,60912,882
"2920","Georgia",10617423,2020-06-19,6,2636,31,62009,1097
"2921","Georgia",10617423,2020-06-20,6,2642,6,63809,1800
"2922","Georgia",10617423,2020-06-21,6,2643,1,64701,892
"2923","Georgia",10617423,2020-06-22,6,2648,5,65928,1227
"2924","Georgia",10617423,2020-06-23,6,2695,47,67810,1882
"2925","Georgia",10617423,2020-06-24,6,2698,3,69381,1571
"2926","Georgia",10617423,2020-06-25,6,2745,47,71095,1714
"2927","Georgia",10617423,2020-06-26,6,2770,25,72995,1900
"2928","Georgia",10617423,2020-06-27,6,2776,6,74985,1990
"2929","Georgia",10617423,2020-06-28,6,2778,2,77210,2225
"2930","Georgia",10617423,2020-06-29,6,2784,6,79417,2207
"2931","Georgia",10617423,2020-06-30,6,2805,21,81291,1874
"2932","Georgia",10617423,2020-07-01,7,2827,22,84242,2951
"2933","Georgia",10617423,2020-07-02,7,2849,22,87709,3467
"2934","Georgia",10617423,2020-07-03,7,2857,8,90493,2784
"2935","Georgia",10617423,2020-07-04,7,2857,0,93319,2826
"2936","Georgia",10617423,2020-07-05,7,2860,3,95516,2197
"2937","Georgia",10617423,2020-07-06,7,2878,18,97064,1548
"2938","Georgia",10617423,2020-07-07,7,2899,21,100470,3406
"2939","Georgia",10617423,2020-07-08,7,2922,23,103890,3420
"2940","Georgia",10617423,2020-07-09,7,2930,8,106727,2837
"2941","Georgia",10617423,2020-07-10,7,2965,35,111217,4490
"2942","Georgia",10617423,2020-07-11,7,2996,31,114401,3184
"2943","Georgia",10617423,2020-07-12,7,3003,7,116935,2534
"2944","Georgia",10617423,2020-07-13,7,3026,23,120572,3637
"2945","Georgia",10617423,2020-07-14,7,3054,28,123963,3391
"2946","Georgia",10617423,2020-07-15,7,3091,37,127838,3875
"2947","Georgia",10617423,2020-07-16,7,3105,14,131287,3449
"2948","Georgia",10617423,2020-07-17,7,3132,27,135192,3905
"2949","Georgia",10617423,2020-07-18,7,3169,37,139880,4688
"2950","Georgia",10617423,2020-07-19,7,3174,5,143129,3249
"2951","Georgia",10617423,2020-07-20,7,3177,3,145582,2453
"2952","Georgia",10617423,2020-07-21,7,3254,77,148988,3406
"2953","Georgia",10617423,2020-07-22,7,3335,81,152302,3314
"2954","Georgia",10617423,2020-07-23,7,3361,26,156607,4305
"2955","Georgia",10617423,2020-07-24,7,3443,82,161420,4813
"2956","Georgia",10617423,2020-07-25,7,3494,51,165188,3768
"2957","Georgia",10617423,2020-07-26,7,3498,4,167953,2765
"2958","Georgia",10617423,2020-07-27,7,3509,11,170843,2890
"2959","Georgia",10617423,2020-07-28,7,3563,54,175052,4209
"2960","Georgia",10617423,2020-07-29,7,3642,79,178323,3271
"2961","Georgia",10617423,2020-07-30,7,3671,29,182286,3963
"2962","Georgia",10617423,2020-07-31,7,3752,81,186352,4066
"2963","Georgia",10617423,2020-08-01,8,3825,73,190012,3660
"2964","Georgia",10617423,2020-08-02,8,3840,15,193177,3165
"2965","Georgia",10617423,2020-08-03,8,3842,2,195435,2258
"2966","Georgia",10617423,2020-08-04,8,3921,79,197948,2513
"2967","Georgia",10617423,2020-08-05,8,3984,63,201713,3765
"2968","Georgia",10617423,2020-08-06,8,4026,42,204895,3182
"2969","Georgia",10617423,2020-08-07,8,4117,91,209004,4109
"2970","Georgia",10617423,2020-08-08,8,4186,69,213427,4423
"2971","Georgia",10617423,2020-08-09,8,4199,13,216596,3169
"2972","Georgia",10617423,2020-08-10,8,4229,30,219025,2429
"2973","Georgia",10617423,2020-08-11,8,4351,122,222588,3563
"2974","Georgia",10617423,2020-08-12,8,4456,105,226153,3565
"2975","Georgia",10617423,2020-08-13,8,4538,82,228668,2515
"2976","Georgia",10617423,2020-08-14,8,4573,35,231895,3227
"2977","Georgia",10617423,2020-08-15,8,4669,96,235168,3273
"2978","Georgia",10617423,2020-08-16,8,4702,33,237030,1862
"2979","Georgia",10617423,2020-08-17,8,4727,25,238861,1831
"2980","Georgia",10617423,2020-08-18,8,4794,67,241677,2816
"2981","Georgia",10617423,2020-08-19,8,4849,55,243982,2305
"2982","Georgia",10617423,2020-08-20,8,4904,55,246741,2759
"2983","Georgia",10617423,2020-08-21,8,4998,94,249630,2889
"2984","Georgia",10617423,2020-08-22,8,5092,94,252222,2592
"2985","Georgia",10617423,2020-08-23,8,5132,40,253949,1727
"2986","Georgia",10617423,2020-08-24,8,5156,24,256253,2304
"2987","Georgia",10617423,2020-08-25,8,5262,106,258354,2101
"2988","Georgia",10617423,2020-08-26,8,5311,49,260590,2236
"2989","Georgia",10617423,2020-08-27,8,5393,82,263074,2484
"2990","Georgia",10617423,2020-08-28,8,5471,78,265372,2298
"2991","Georgia",10617423,2020-08-29,8,5576,105,267758,2386
"2992","Georgia",10617423,2020-08-30,8,5604,28,268973,1215
"2993","Georgia",10617423,2020-08-31,8,5633,29,270471,1498
"2994","Georgia",10617423,2020-09-01,9,5733,100,272697,2226
"2995","Georgia",10617423,2020-09-02,9,5795,62,274613,1916
"2996","Georgia",10617423,2020-09-03,9,5868,73,277288,2675
"2997","Georgia",10617423,2020-09-04,9,5931,63,279354,2066
"2998","Georgia",10617423,2020-09-05,9,5977,46,281548,2194
"2999","Georgia",10617423,2020-09-06,9,6037,60,283199,1651
"3000","Georgia",10617423,2020-09-07,9,6044,7,283807,608
"3001","Georgia",10617423,2020-09-08,9,6070,26,285350,1543
"3002","Georgia",10617423,2020-09-09,9,6128,58,287300,1950
"3003","Georgia",10617423,2020-09-10,9,6204,76,289123,1823
"3004","Georgia",10617423,2020-09-11,9,6246,42,290781,1658
"3005","Georgia",10617423,2020-09-12,9,6287,41,292905,2124
"3006","Georgia",10617423,2020-09-13,9,6333,46,294314,1409
"3007","Georgia",10617423,2020-09-14,9,6353,20,295337,1023
"3008","Georgia",10617423,2020-09-15,9,6397,44,296994,1657
"3009","Georgia",10617423,2020-09-16,9,6419,22,299056,2062
"3010","Georgia",10617423,2020-09-17,9,6474,55,300903,1847
"3011","Georgia",10617423,2020-09-18,9,6536,62,302854,1951
"3012","Georgia",10617423,2020-09-19,9,6599,63,305021,2167
"3013","Georgia",10617423,2020-09-20,9,6602,3,306155,1134
"3014","Georgia",10617423,2020-09-21,9,6604,2,307339,1184
"3015","Georgia",10617423,2020-09-22,9,6673,69,308294,955
"3016","Georgia",10617423,2020-09-23,9,6769,96,310161,1867
"3017","Georgia",10617423,2020-09-24,9,6816,47,311698,1537
"3018","Georgia",10617423,2020-09-25,9,6874,58,312514,816
"3019","Georgia",10617423,2020-09-26,9,6914,40,313873,1359
"3020","Georgia",10617423,2020-09-27,9,6946,32,314685,812
"3021","Georgia",10617423,2020-09-28,9,6961,15,315281,596
"3022","Georgia",10617423,2020-09-29,9,6994,33,316306,1025
"3023","Georgia",10617423,2020-09-30,9,7021,27,318026,1720
"3024","Georgia",10617423,2020-10-01,10,7063,42,319359,1333
"3025","Georgia",10617423,2020-10-02,10,7106,43,320634,1275
"3026","Georgia",10617423,2020-10-03,10,7133,27,322169,1535
"3027","Georgia",10617423,2020-10-04,10,7162,29,322925,756
"3028","Georgia",10617423,2020-10-05,10,7192,30,323714,789
"3029","Georgia",10617423,2020-10-06,10,7229,37,324650,936
"3030","Georgia",10617423,2020-10-07,10,7259,30,326142,1492
"3031","Georgia",10617423,2020-10-08,10,7294,35,327407,1265
"3032","Georgia",10617423,2020-10-09,10,7348,54,329032,1625
"3033","Georgia",10617423,2020-10-10,10,7393,45,330269,1237
"3034","Georgia",10617423,2020-10-11,10,7416,23,331409,1140
"3035","Georgia",10617423,2020-10-12,10,7429,13,332311,902
"3036","Georgia",10617423,2020-10-13,10,7454,25,333304,993
"3037","Georgia",10617423,2020-10-14,10,7470,16,334601,1297
"3038","Georgia",10617423,2020-10-15,10,7492,22,336241,1640
"3039","Georgia",10617423,2020-10-16,10,7556,64,337850,1609
"3040","Georgia",10617423,2020-10-17,10,7607,51,339384,1534
"3041","Georgia",10617423,2020-10-18,10,7638,31,340558,1174
"3042","Georgia",10617423,2020-10-19,10,7657,19,341310,752
"3043","Georgia",10617423,2020-10-20,10,7674,17,342438,1128
"3044","Georgia",10617423,2020-10-21,10,7704,30,343750,1312
"3045","Georgia",10617423,2020-10-22,10,7729,25,345535,1785
"3046","Georgia",10617423,2020-10-23,10,7766,37,347759,2224
"3047","Georgia",10617423,2020-10-24,10,7808,42,349605,1846
"3048","Hawaii",1415872,2020-01-22,1,0,0,0,0
"3049","Hawaii",1415872,2020-01-23,1,0,0,0,0
"3050","Hawaii",1415872,2020-01-24,1,0,0,0,0
"3051","Hawaii",1415872,2020-01-25,1,0,0,0,0
"3052","Hawaii",1415872,2020-01-26,1,0,0,0,0
"3053","Hawaii",1415872,2020-01-27,1,0,0,0,0
"3054","Hawaii",1415872,2020-01-28,1,0,0,0,0
"3055","Hawaii",1415872,2020-01-29,1,0,0,0,0
"3056","Hawaii",1415872,2020-01-30,1,0,0,0,0
"3057","Hawaii",1415872,2020-01-31,1,0,0,0,0
"3058","Hawaii",1415872,2020-02-01,2,0,0,0,0
"3059","Hawaii",1415872,2020-02-02,2,0,0,0,0
"3060","Hawaii",1415872,2020-02-03,2,0,0,0,0
"3061","Hawaii",1415872,2020-02-04,2,0,0,0,0
"3062","Hawaii",1415872,2020-02-05,2,0,0,0,0
"3063","Hawaii",1415872,2020-02-06,2,0,0,0,0
"3064","Hawaii",1415872,2020-02-07,2,0,0,0,0
"3065","Hawaii",1415872,2020-02-08,2,0,0,0,0
"3066","Hawaii",1415872,2020-02-09,2,0,0,0,0
"3067","Hawaii",1415872,2020-02-10,2,0,0,0,0
"3068","Hawaii",1415872,2020-02-11,2,0,0,0,0
"3069","Hawaii",1415872,2020-02-12,2,0,0,0,0
"3070","Hawaii",1415872,2020-02-13,2,0,0,0,0
"3071","Hawaii",1415872,2020-02-14,2,0,0,0,0
"3072","Hawaii",1415872,2020-02-15,2,0,0,0,0
"3073","Hawaii",1415872,2020-02-16,2,0,0,0,0
"3074","Hawaii",1415872,2020-02-17,2,0,0,0,0
"3075","Hawaii",1415872,2020-02-18,2,0,0,0,0
"3076","Hawaii",1415872,2020-02-19,2,0,0,0,0
"3077","Hawaii",1415872,2020-02-20,2,0,0,0,0
"3078","Hawaii",1415872,2020-02-21,2,0,0,0,0
"3079","Hawaii",1415872,2020-02-22,2,0,0,0,0
"3080","Hawaii",1415872,2020-02-23,2,0,0,0,0
"3081","Hawaii",1415872,2020-02-24,2,0,0,0,0
"3082","Hawaii",1415872,2020-02-25,2,0,0,0,0
"3083","Hawaii",1415872,2020-02-26,2,0,0,0,0
"3084","Hawaii",1415872,2020-02-27,2,0,0,0,0
"3085","Hawaii",1415872,2020-02-28,2,0,0,0,0
"3086","Hawaii",1415872,2020-02-29,2,0,0,0,0
"3087","Hawaii",1415872,2020-03-01,3,0,0,0,0
"3088","Hawaii",1415872,2020-03-02,3,0,0,0,0
"3089","Hawaii",1415872,2020-03-03,3,0,0,0,0
"3090","Hawaii",1415872,2020-03-04,3,0,0,0,0
"3091","Hawaii",1415872,2020-03-05,3,0,0,0,0
"3092","Hawaii",1415872,2020-03-06,3,0,0,0,0
"3093","Hawaii",1415872,2020-03-07,3,0,0,1,1
"3094","Hawaii",1415872,2020-03-08,3,0,0,1,0
"3095","Hawaii",1415872,2020-03-09,3,0,0,1,0
"3096","Hawaii",1415872,2020-03-10,3,0,0,3,2
"3097","Hawaii",1415872,2020-03-11,3,0,0,2,-1
"3098","Hawaii",1415872,2020-03-12,3,0,0,2,0
"3099","Hawaii",1415872,2020-03-13,3,0,0,2,0
"3100","Hawaii",1415872,2020-03-14,3,0,0,4,2
"3101","Hawaii",1415872,2020-03-15,3,0,0,6,2
"3102","Hawaii",1415872,2020-03-16,3,0,0,8,2
"3103","Hawaii",1415872,2020-03-17,3,0,0,10,2
"3104","Hawaii",1415872,2020-03-18,3,0,0,15,5
"3105","Hawaii",1415872,2020-03-19,3,0,0,25,10
"3106","Hawaii",1415872,2020-03-20,3,0,0,36,11
"3107","Hawaii",1415872,2020-03-21,3,0,0,36,0
"3108","Hawaii",1415872,2020-03-22,3,0,0,53,17
"3109","Hawaii",1415872,2020-03-23,3,0,0,56,3
"3110","Hawaii",1415872,2020-03-24,3,1,1,90,34
"3111","Hawaii",1415872,2020-03-25,3,0,-1,91,1
"3112","Hawaii",1415872,2020-03-26,3,0,0,95,4
"3113","Hawaii",1415872,2020-03-27,3,0,0,106,11
"3114","Hawaii",1415872,2020-03-28,3,0,0,149,43
"3115","Hawaii",1415872,2020-03-29,3,0,0,149,0
"3116","Hawaii",1415872,2020-03-30,3,0,0,175,26
"3117","Hawaii",1415872,2020-03-31,3,0,0,204,29
"3118","Hawaii",1415872,2020-04-01,4,1,1,224,20
"3119","Hawaii",1415872,2020-04-02,4,1,0,256,32
"3120","Hawaii",1415872,2020-04-03,4,3,2,319,63
"3121","Hawaii",1415872,2020-04-04,4,3,0,351,32
"3122","Hawaii",1415872,2020-04-05,4,4,1,371,20
"3123","Hawaii",1415872,2020-04-06,4,5,1,387,16
"3124","Hawaii",1415872,2020-04-07,4,5,0,410,23
"3125","Hawaii",1415872,2020-04-08,4,5,0,410,0
"3126","Hawaii",1415872,2020-04-09,4,6,1,442,32
"3127","Hawaii",1415872,2020-04-10,4,6,0,442,0
"3128","Hawaii",1415872,2020-04-11,4,8,2,465,23
"3129","Hawaii",1415872,2020-04-12,4,9,1,499,34
"3130","Hawaii",1415872,2020-04-13,4,9,0,504,5
"3131","Hawaii",1415872,2020-04-14,4,9,0,511,7
"3132","Hawaii",1415872,2020-04-15,4,9,0,524,13
"3133","Hawaii",1415872,2020-04-16,4,9,0,530,6
"3134","Hawaii",1415872,2020-04-17,4,9,0,541,11
"3135","Hawaii",1415872,2020-04-18,4,9,0,574,33
"3136","Hawaii",1415872,2020-04-19,4,10,1,580,6
"3137","Hawaii",1415872,2020-04-20,4,10,0,584,4
"3138","Hawaii",1415872,2020-04-21,4,10,0,586,2
"3139","Hawaii",1415872,2020-04-22,4,12,2,592,6
"3140","Hawaii",1415872,2020-04-23,4,12,0,596,4
"3141","Hawaii",1415872,2020-04-24,4,13,1,601,5
"3142","Hawaii",1415872,2020-04-25,4,13,0,605,4
"3143","Hawaii",1415872,2020-04-26,4,14,1,606,1
"3144","Hawaii",1415872,2020-04-27,4,16,2,607,1
"3145","Hawaii",1415872,2020-04-28,4,16,0,609,2
"3146","Hawaii",1415872,2020-04-29,4,16,0,613,4
"3147","Hawaii",1415872,2020-04-30,4,16,0,618,5
"3148","Hawaii",1415872,2020-05-01,5,16,0,619,1
"3149","Hawaii",1415872,2020-05-02,5,16,0,620,1
"3150","Hawaii",1415872,2020-05-03,5,17,1,620,0
"3151","Hawaii",1415872,2020-05-04,5,17,0,621,1
"3152","Hawaii",1415872,2020-05-05,5,17,0,625,4
"3153","Hawaii",1415872,2020-05-06,5,17,0,626,1
"3154","Hawaii",1415872,2020-05-07,5,17,0,629,3
"3155","Hawaii",1415872,2020-05-08,5,17,0,629,0
"3156","Hawaii",1415872,2020-05-09,5,17,0,631,2
"3157","Hawaii",1415872,2020-05-10,5,17,0,632,1
"3158","Hawaii",1415872,2020-05-11,5,17,0,634,2
"3159","Hawaii",1415872,2020-05-12,5,17,0,635,1
"3160","Hawaii",1415872,2020-05-13,5,17,0,638,3
"3161","Hawaii",1415872,2020-05-14,5,17,0,637,-1
"3162","Hawaii",1415872,2020-05-15,5,17,0,638,1
"3163","Hawaii",1415872,2020-05-16,5,17,0,639,1
"3164","Hawaii",1415872,2020-05-17,5,17,0,640,1
"3165","Hawaii",1415872,2020-05-18,5,17,0,640,0
"3166","Hawaii",1415872,2020-05-19,5,17,0,641,1
"3167","Hawaii",1415872,2020-05-20,5,17,0,643,2
"3168","Hawaii",1415872,2020-05-21,5,17,0,647,4
"3169","Hawaii",1415872,2020-05-22,5,17,0,642,-5
"3170","Hawaii",1415872,2020-05-23,5,17,0,643,1
"3171","Hawaii",1415872,2020-05-24,5,17,0,643,0
"3172","Hawaii",1415872,2020-05-25,5,17,0,643,0
"3173","Hawaii",1415872,2020-05-26,5,17,0,643,0
"3174","Hawaii",1415872,2020-05-27,5,17,0,644,1
"3175","Hawaii",1415872,2020-05-28,5,17,0,647,3
"3176","Hawaii",1415872,2020-05-29,5,17,0,649,2
"3177","Hawaii",1415872,2020-05-30,5,17,0,651,2
"3178","Hawaii",1415872,2020-05-31,5,17,0,652,1
"3179","Hawaii",1415872,2020-06-01,6,17,0,652,0
"3180","Hawaii",1415872,2020-06-02,6,17,0,653,1
"3181","Hawaii",1415872,2020-06-03,6,17,0,653,0
"3182","Hawaii",1415872,2020-06-04,6,17,0,655,2
"3183","Hawaii",1415872,2020-06-05,6,17,0,664,9
"3184","Hawaii",1415872,2020-06-06,6,17,0,673,9
"3185","Hawaii",1415872,2020-06-07,6,17,0,675,2
"3186","Hawaii",1415872,2020-06-08,6,17,0,676,1
"3187","Hawaii",1415872,2020-06-09,6,17,0,682,6
"3188","Hawaii",1415872,2020-06-10,6,17,0,685,3
"3189","Hawaii",1415872,2020-06-11,6,17,0,692,7
"3190","Hawaii",1415872,2020-06-12,6,17,0,706,14
"3191","Hawaii",1415872,2020-06-13,6,17,0,723,17
"3192","Hawaii",1415872,2020-06-14,6,17,0,728,5
"3193","Hawaii",1415872,2020-06-15,6,17,0,736,8
"3194","Hawaii",1415872,2020-06-16,6,17,0,736,0
"3195","Hawaii",1415872,2020-06-17,6,17,0,744,8
"3196","Hawaii",1415872,2020-06-18,6,17,0,762,18
"3197","Hawaii",1415872,2020-06-19,6,17,0,789,27
"3198","Hawaii",1415872,2020-06-20,6,17,0,789,0
"3199","Hawaii",1415872,2020-06-21,6,17,0,814,25
"3200","Hawaii",1415872,2020-06-22,6,17,0,816,2
"3201","Hawaii",1415872,2020-06-23,6,17,0,819,3
"3202","Hawaii",1415872,2020-06-24,6,17,0,835,16
"3203","Hawaii",1415872,2020-06-25,6,17,0,851,16
"3204","Hawaii",1415872,2020-06-26,6,17,0,866,15
"3205","Hawaii",1415872,2020-06-27,6,18,1,872,6
"3206","Hawaii",1415872,2020-06-28,6,18,0,899,27
"3207","Hawaii",1415872,2020-06-29,6,18,0,900,1
"3208","Hawaii",1415872,2020-06-30,6,18,0,917,17
"3209","Hawaii",1415872,2020-07-01,7,18,0,926,9
"3210","Hawaii",1415872,2020-07-02,7,18,0,946,20
"3211","Hawaii",1415872,2020-07-03,7,19,1,975,29
"3212","Hawaii",1415872,2020-07-04,7,19,0,999,24
"3213","Hawaii",1415872,2020-07-05,7,19,0,1023,24
"3214","Hawaii",1415872,2020-07-06,7,19,0,1030,7
"3215","Hawaii",1415872,2020-07-07,7,19,0,1071,41
