"","state","date","month","recovered.cases","active.cases","incident.rate","people.tested","people.hospitalized","mortality.rate","testing.rate","hospitalization.rate"
"1663","District of Columbia",2020-04-27,4,659,3707,551.470848701167,18416,402,4.75334018499486,2609.42629745136,10.3288797533402
"1664","District of Columbia",2020-04-28,4,660,3804,565.923579062811,18885,NA,4.75713570355533,2675.88051842794,NA
"1665","District of Columbia",2020-04-29,4,660,3901,581.793243773636,19229,NA,4.99269361909401,2724.62306003976,NA
"1666","District of Columbia",2020-04-30,4,660,3439,612.54071915086,20079,NA,5.18158686097617,2845.06247972013,NA
"1667","District of Columbia",2020-05-01,5,666,3761,660.008019848416,21135,NA,4.95920996135681,2994.69074699362,NA
"1668","District of Columbia",2020-05-02,5,666,3891,679.70340730203,22004,NA,5.00312695434647,3117.82234193743,NA
"1669","District of Columbia",2020-05-03,5,666,4099,710.734269549089,23102,NA,5.00398724082935,3273.40173347748,NA
"1670","District of Columbia",2020-05-04,5,666,4246,732.555058526473,23795,NA,4.99032882011605,3371.59528387571,NA
"1671","District of Columbia",2020-05-05,5,667,4391,754.092460634021,24329,NA,4.96054114994363,3447.25957812197,NA
"1672","District of Columbia",2020-05-06,5,808,4376,773.787848087635,24984,NA,5.07233107489471,3540.06877799331,NA
"1673","District of Columbia",2020-05-07,5,825,4544,801.134681026824,25856,NA,5.04067916519278,3663.62545324187,NA
"1674","District of Columbia",2020-05-08,5,825,4770,835.849572581754,27115,NA,5.15341583319207,3842.01748780374,NA
"1675","District of Columbia",2020-05-09,5,879,4912,864.613339870124,28183,NA,5.09668960996395,3993.34607629625,NA
"1676","District of Columbia",2020-05-10,5,880,5069,888.701223806197,29570,NA,5.14987244897959,4189.87487052762,NA
"1677","District of Columbia",2020-05-11,5,881,5180,905.279355691613,30261,NA,5.13382375958679,4287.78503405602,NA
"1678","District of Columbia",2020-05-12,5,886,5263,918.881925443748,31050,NA,5.18118735543562,4399.58115420638,NA
"1679","District of Columbia",2020-05-13,5,934,5300,932.909575500638,31658,NA,5.31591737545565,4485.73076263657,NA
"1680","District of Columbia",2020-05-14,5,966,5412,954.446977608186,32999,NA,5.31472684085511,4675.74165886172,NA
"1681","District of Columbia",2020-05-15,5,975,5528,973.575591322127,34339,NA,5.35584339979625,4865.61086165195,NA
"1682","District of Columbia",2020-05-16,5,998,5669,997.8051687,35532,NA,5.325191707,5034.65113,NA
"1683","District of Columbia",2020-05-17,5,1023,5717,1009.28233692148,36526,NA,5.37694791520427,5175.49440381779,NA
"1684","District of Columbia",2020-05-18,5,1028,5850,1030.11127185444,37825,NA,5.39202200825309,5359.55417577637,NA
"1685","District of Columbia",2020-05-19,5,1040,5994,1053.34899518101,39374,NA,5.38068334678504,5579.03730646448,NA
"1686","District of Columbia",2020-05-20,5,1059,6085,1069.92712706642,40419,NA,5.39001456760694,5727.10694595387,NA
"1687","District of Columbia",2020-05-21,5,1061,6315,1103.50847114201,41756,NA,5.29019003595275,5916.55106843935,NA
"1688","District of Columbia",2020-05-22,5,1069,6406,1118.3862818084,42993,NA,5.29583174965159,6091.82584743301,NA
"1689","District of Columbia",2020-05-23,5,1075,6464,1128.72990255742,51991,NA,5.36028119507909,7366.78337482589,NA
"1690","District of Columbia",2020-05-24,5,1075,6603,1149.13375718563,51991,NA,5.32675709001233,7366.78337482589,NA
"1691","District of Columbia",2020-05-25,5,1080,6705,1165.42850220121,40803,NA,5.34954407294833,5781.51722496242,NA
"1692","District of Columbia",2020-05-26,5,1080,6814,1180.87308660728,42055,NA,5.2795776337893,5958.91740547985,NA
"1693","District of Columbia",2020-05-27,5,1082,6879,1191.07501392138,42697,NA,5.29383773495123,6049.88459069726,NA
"1694","District of Columbia",2020-05-28,5,1082,6957,1203.26064932433,43514,NA,5.33443240697127,6165.64812702533,NA
"1695","District of Columbia",2020-05-29,5,1089,6989,1209.77854733057,43858,NA,5.38767861325837,6214.39066863715,NA
"1696","District of Columbia",2020-05-30,5,1100,7155,1235.1416721809,45629,NA,5.29998852816336,6465.32974187707,NA
"1697","District of Columbia",2020-05-31,5,1116,7219,1247.04392071402,46483,NA,5.29485285762981,6586.33593529711,NA
"1698","District of Columbia",2020-06-01,6,1126,7263,1254.97875306943,47263,NA,5.28395619284182,6696.85681453321,NA
"1699","District of Columbia",2020-06-02,6,1137,7279,1259.08786268206,47701,NA,5.28921899617376,6758.91853902733,NA
"1700","District of Columbia",2020-06-03,6,1138,7405,1277.50800922141,49562,NA,5.24622892635315,7022.61002140988,NA
"1701","District of Columbia",2020-06-04,6,1138,7507,1292.24412645289,51096,NA,5.20833333333333,7239.96775057421,NA
"1702","District of Columbia",2020-06-05,6,1138,7582,1303.43790781142,51861,NA,5.20708772692684,7348.36322828654,NA
"1703","District of Columbia",2020-06-06,6,1138,7648,1313.35644825568,53678,NA,5.21091811414392,7605.8201995327,NA
"1704","District of Columbia",2020-06-07,6,1143,7700,1322.28313465552,54547,NA,5.24003429061294,7728.95179447651,NA
"1705","District of Columbia",2020-06-08,6,1143,7755,1330.35966044585,55766,NA,5.22952391095963,7901.67609164165,NA
"1706","District of Columbia",2020-06-09,6,1143,7836,1342.40360241389,57152,NA,5.2248258391387,8098.06319243811,NA
"1707","District of Columbia",2020-06-10,6,1143,7895,1351.33028881373,58192,NA,5.23225332913914,8245.42436475291,NA
"1708","District of Columbia",2020-06-11,6,1143,7944,1358.69834742947,59288,NA,5.23516529356554,8400.72036942312,NA
"1709","District of Columbia",2020-06-12,6,1143,8005,1367.90842069914,61953,NA,5.24135073544645,8778.33337347981,NA
"1710","District of Columbia",2020-06-13,6,1143,8055,1375.70155961964,63036,NA,5.26315789473684,8931.78736349609,NA
"1711","District of Columbia",2020-06-14,6,1150,8102,1383.91977884489,64530,NA,5.2728575816525,9143.4773552637,NA
"1712","District of Columbia",2020-06-15,6,1155,8129,1388.45396876227,65846,NA,5.25563833044188,9329.94591561589,NA
"1713","District of Columbia",2020-06-16,6,1155,8143,1391.14614402571,67126,NA,5.29639437767366,9511.31351231103,NA
"1714","District of Columbia",2020-06-17,6,1155,8169,1395.25525363833,70086,NA,5.31126231339494,9930.72607966855,NA
"1715","District of Columbia",2020-06-18,6,1155,8221,1403.19008599375,72199,NA,5.32161971119863,10230.1243076505,NA
"1716","District of Columbia",2020-06-19,6,1162,8260,1410.13306430473,73791,NA,5.32556270096463,10455.70025604,NA
"1717","District of Columbia",2020-06-20,6,1166,8287,1414.66725422211,77953,NA,5.31850961538461,11045.4283321691,NA
"1718","District of Columbia",2020-06-21,6,1172,8315,1419.76821787916,79522,NA,5.31936127744511,11267.7453315556,NA
"1719","District of Columbia",2020-06-22,6,1182,8341,1425.15256840605,82004,NA,5.31914893617021,11619.4284370222,NA
"1720","District of Columbia",2020-06-23,6,1182,8375,1430.2535320631,83302,NA,5.3199920744997,11803.3465155459,NA
"1721","District of Columbia",2020-06-24,6,1182,8405,1435.07110885031,84173,NA,5.34162717219589,11926.7614973595,NA
"1722","District of Columbia",2020-06-25,6,1182,8434,1439.46360533277,86731,NA,5.34501427305837,12289.21330388,NA
"1723","District of Columbia",2020-06-26,6,1186,8453,1443.14763464064,88123,NA,5.36082474226804,12486.450565286,NA
"1724","District of Columbia",2020-06-27,6,1194,8474,1447.5401311231,89271,NA,5.36413469068128,12649.1146285719,NA
"1725","District of Columbia",2020-06-28,6,1199,8499,1452.07432104048,93132,NA,5.36690085870414,13196.1929807906,NA
"1726","District of Columbia",2020-06-29,6,1200,8541,1458.30883217688,95360,NA,5.35367275553828,13511.8859537881,NA
"1727","District of Columbia",2020-06-30,6,1270,8506,1463.26810239901,97295,NA,5.33552822697783,13786.0627503546,NA
"1728","District of Columbia",2020-07-01,7,1451,8361,1468.6524529259,100035,NA,5.33526290400386,14174.3027620301,NA
"1729","District of Columbia",2020-07-02,7,1465,8371,1472.19478879885,101063,NA,5.33205004812319,14319.9636131259,NA
"1730","District of Columbia",2020-07-03,7,1497,8383,1478.57099337016,102809,NA,5.31863919501677,14567.3603504929,NA
"1731","District of Columbia",2020-07-04,7,1523,8367,1480.27131458918,104554,NA,5.33167416483201,14814.6153944249,NA
"1732","District of Columbia",2020-07-05,7,1542,8381,1485.23058481131,105993,NA,5.3329517267697,15018.512247272,NA
"1733","District of Columbia",2020-07-06,7,1553,8401,1489.90646816361,107650,NA,5.33523537803138,15253.2982689313,NA
"1734","District of Columbia",2020-07-07,7,1574,8434,1497.55791364919,110377,NA,5.30797615668464,15639.6962659529,NA
"1735","District of Columbia",2020-07-08,7,1625,8453,1507.90153439821,114289,NA,5.29975568502161,16194.0009833524,NA
"1736","District of Columbia",2020-07-09,7,1662,8449,1513.14419149018,115923,NA,5.31885007959547,16425.5280560086,NA
"1737","District of Columbia",2020-07-10,7,1703,8472,1522.21257132493,120884,NA,5.28716373452481,17128.4691866372,NA
"1738","District of Columbia",2020-07-11,7,1717,8516,1530.43079055018,124050,NA,5.25877233589482,17577.0706015878,NA
"1739","District of Columbia",2020-07-12,7,1737,8542,1536.94868855641,126883,NA,5.23647091361667,17978.4881027107,NA
"1740","District of Columbia",2020-07-13,7,1756,8582,1545.30860121658,130220,NA,5.20814230698698,18451.3190950324,NA
"1741","District of Columbia",2020-07-14,7,1774,8604,1550.9763386133,133916,NA,5.18911017723369,18975.0180304896,NA
"1742","District of Columbia",2020-07-15,7,1809,8646,1562.31181340675,137944,NA,5.17866860148739,19545.7591863396,NA
"1743","District of Columbia",2020-07-16,7,1843,8659,1569.39648515265,140242,NA,5.18237630913687,19871.3706997814,NA
"1744","District of Columbia",2020-07-17,7,1863,8675,1574.92252911446,141607,NA,5.19118308591993,20064.7822384445,NA
"1745","District of Columbia",2020-07-18,7,1877,8739,1586.11631047299,144955,NA,5.16348043594783,20539.1718585503,NA
"1746","District of Columbia",2020-07-19,7,1886,8797,1595.6097706125,147765,NA,5.13275908001066,20937.3304106701,NA
"1747","District of Columbia",2020-07-20,7,1909,8851,1606.66185853611,151740,NA,5.10627039421466,21500.5618144694,NA
"1748","District of Columbia",2020-07-21,7,1932,8915,1619.1308808089,155711,NA,5.07569790846241,22063.2264445291,NA
"1749","District of Columbia",2020-07-22,7,1974,8975,1633.58361117054,159572,NA,5.03079191603782,22610.3047967479,NA
"1750","District of Columbia",2020-07-23,7,2020,8970,1639.5347354371,162021,NA,5.02117362371446,22957.3120188622,NA
"1751","District of Columbia",2020-07-24,7,9582,1486,1650.58682336071,165260,NA,4.98755257962057,23416.2570545619,NA
"1752","District of Columbia",2020-07-25,7,9603,1533,1660.22197693514,169009,NA,4.95860715200137,23947.4657420698,NA
"1753","District of Columbia",2020-07-26,7,9607,1592,1669.14866333498,171598,NA,4.9320882852292,24314.3100450727,NA
"1754","District of Columbia",2020-07-27,7,9639,1637,1669.14866333498,174148,NA,4.9320882852292,24675.6283041138,NA
"1755","District of Columbia",2020-07-28,7,9664,1698,1692.52808009646,178022,NA,4.8807032231059,25224.5486709864,NA
"1756","District of Columbia",2020-07-29,7,9723,1692,1700.17952558204,180049,NA,4.86707225602134,25511.7612635654,NA
"1757","District of Columbia",2020-07-30,7,9777,1696,1708.39774480729,182990,NA,4.84365928506262,25928.4816556594,NA
"1758","District of Columbia",2020-07-31,7,9816,1657,1708.39774480729,188741,NA,4.84365928506262,26743.3605998733,NA
"1759","District of Columbia",2020-08-01,8,9816,1657,1708.39774480729,193781,NA,4.84365928506262,27457.4955118604,NA
"1760","District of Columbia",2020-08-02,8,9870,1603,1708.39774480729,197192,NA,4.84365928506262,27940.811818366,NA
"1761","District of Columbia",2020-08-03,8,9893,1834,1744.67126414632,198815,NA,4.75919759603671,28170.7802632381,NA
"1762","District of Columbia",2020-08-04,8,9959,1852,1756.71520611436,200127,NA,4.73463461848685,28356.6820498506,NA
"1763","District of Columbia",2020-08-05,8,10015,1841,1763.09141068567,202825,NA,4.71751185405449,28738.9709372596,NA
"1764","District of Columbia",2020-08-06,8,10094,1837,1773.71841830452,205983,NA,4.68924748362358,29186.4388047309,NA
"1765","District of Columbia",2020-08-07,8,10118,1882,1783.77865218371,208725,NA,4.67868774326793,29574.9622032762,NA
"1766","District of Columbia",2020-08-08,8,10124,1939,1792.84703201847,213334,NA,4.66292578835059,30228.0272448137,NA
"1767","District of Columbia",2020-08-09,8,10156,2006,1807.01637551027,217942,NA,4.63420371677252,30880.9505929162,NA
"1768","District of Columbia",2020-08-10,8,10188,2028,1814.66782099585,220391,NA,4.61466385570391,31227.9578150306,NA
"1769","District of Columbia",2020-08-11,8,10232,2071,1827.27853670356,224749,NA,4.59832506203474,31845.4578044036,NA
"1770","District of Columbia",2020-08-12,8,10300,2066,1836.2052231034,226741,NA,4.57597036808396,32127.7111267604,NA
"1771","District of Columbia",2020-08-13,8,10361,2069,1845.41529637307,229649,NA,4.56081081081081,32539.7556355021,NA
"1772","District of Columbia",2020-08-14,8,10416,2108,1858.73447925537,236305,NA,4.52812928800122,33482.8671383169,NA
"1773","District of Columbia",2020-08-15,8,10452,2110,1864.54391008701,239216,NA,4.53681890721179,33895.3367273634,NA
"1774","District of Columbia",2020-08-16,8,10493,2130,1873.18720961702,242852,NA,4.51588502269289,34410.5340567256,NA
"1775","District of Columbia",2020-08-17,8,10521,2155,1880.69696166767,245655,NA,4.49785278384691,34807.7007548009,NA
"1776","District of Columbia",2020-08-18,8,10595,2131,1888.06502,249478,NA,4.495309568,35349.39476,NA
"1777","District of Columbia",2020-08-19,8,10596,2158,1892.17412989604,251659,NA,4.4930357945185,35658.4281380491,NA
"1778","District of Columbia",2020-08-20,8,10720,2088,1899.96726881653,253985,NA,4.48206428518159,35988.0070676685,NA
"1779","District of Columbia",2020-08-21,8,10772,2095,1908.46887491162,259058,NA,4.469522607469,36706.817863008,NA
"1780","District of Columbia",2020-08-22,8,10800,2130,1917.67894818129,262440,NA,4.46283434313581,37186.0250599009,NA
"1781","District of Columbia",2020-08-23,8,10812,2118,1917.67894818129,266046,NA,4.46283434313581,37696.9715862155,NA
"1782","District of Columbia",2020-08-24,8,10835,2200,1932.55675884769,269401,NA,4.42847716108219,38172.3530603657,NA
"1783","District of Columbia",2020-08-25,8,10885,2195,1938.93296341901,271622,NA,4.41391406021631,38487.0541793187,NA
"1784","District of Columbia",2020-08-26,8,10923,2156,1938.93296341901,273748,NA,4.42122186495177,38788.2944219546,NA
"1785","District of Columbia",2020-08-27,8,10986,2203,1954.51924125999,276704,NA,4.3859649122807,39207.1402155724,NA
"1786","District of Columbia",2020-08-28,8,11010,2236,1962.59576705033,281549,NA,4.36791567395856,39893.6449077505,NA
"1787","District of Columbia",2020-08-29,8,11046,2274,1973.08108123426,285756,NA,4.34470377019749,40489.7491884508,NA
"1788","District of Columbia",2020-08-30,8,11087,2266,1977.89865802148,288089,NA,4.34128519234902,40820.3199721147,NA
"1789","District of Columbia",2020-08-31,8,11105,2280,1982.57454137377,290682,NA,4.33819325328759,41187.7310488573,NA
"1790","District of Columbia",2020-09-01,9,11150,2292,1990.6510671641,292844,NA,4.3205922129689,41494.0722551502,NA
"1791","District of Columbia",2020-09-02,9,11211,2258,1994.61848334181,294797,NA,4.31910208140939,41770.7995335452,NA
"1792","District of Columbia",2020-09-03,9,11254,2272,2002.83670256706,298759,NA,4.30845419172267,42332.1889226906,NA
"1793","District of Columbia",2020-09-04,9,11297,2278,2010.06306774788,303351,NA,4.30706330184689,42982.8451758345,NA
"1794","District of Columbia",2020-09-05,9,11323,2304,2017.43112636362,307864,NA,4.291333052395,43622.3076476198,NA
"1795","District of Columbia",2020-09-06,9,11355,2313,2023.24055719526,311510,NA,4.27901113523356,44138.9219113311,NA
"1796","District of Columbia",2020-09-07,9,11366,2338,2028.34152085231,313715,NA,4.26825008732099,44451.3559353254,NA
"1797","District of Columbia",2020-09-08,9,11414,2337,2035.00111229346,316598,NA,4.2542821334076,44859.8581081943,NA
"1798","District of Columbia",2020-09-09,9,11452,2320,2038.54344816642,317660,NA,4.27469243066657,45010.3365360773,NA
"1799","District of Columbia",2020-09-10,9,11498,2298,2042.08578403937,319188,NA,4.27421593116847,45226.8441046321,NA
"1800","District of Columbia",2020-09-11,9,11526,2351,2053.56295226773,321436,NA,4.25032774442835,45545.3709463279,NA
"1801","District of Columbia",2020-09-12,9,11561,2316,2053.56295226773,327437,NA,4.25032774442835,46395.6732492713,NA
"1802","District of Columbia",2020-09-13,9,11574,2402,2067.59060232462,330641,NA,4.22149122807018,46849.6590147489,NA
"1803","District of Columbia",2020-09-14,9,11592,2414,2071.84140537216,332148,NA,4.21282998221858,47063.1910211704,NA
"1804","District of Columbia",2020-09-15,9,11630,2441,2081.05147864184,336280,NA,4.19418533396882,47648.6682942519,NA
"1805","District of Columbia",2020-09-16,9,11691,2435,2088.98631099725,338241,NA,4.18503696669606,47926.5291201263,NA
"1806","District of Columbia",2020-09-17,9,11763,2408,2095.6459024384,341318,NA,4.18526031102096,48362.5198193692,NA
"1807","District of Columbia",2020-09-18,9,11802,2431,2104.43089540332,347118,NA,4.16778884998653,49184.3417418941,NA
"1808","District of Columbia",2020-09-19,9,11823,2460,2111.51556714923,350877,NA,4.15380485840827,49716.9673637511,NA
"1809","District of Columbia",2020-09-20,9,11829,2506,2119.02531919989,355144,NA,4.14577064526914,50321.5732505466,NA
"1810","District of Columbia",2020-09-21,9,11856,2501,2122.284268203,357744,NA,4.14608091868073,50689.9761813336,NA
"1811","District of Columbia",2020-09-22,9,11886,2514,2128.37708590448,361633,NA,4.13421210305572,51241.02194973,NA
"1812","District of Columbia",2020-09-23,9,11929,2500,2132.4861955171,363448,NA,4.12624584717608,51498.1955341063,NA
"1813","District of Columbia",2020-09-24,9,11956,2529,2140.42102787252,367867,NA,4.11094929167218,52124.3388230093,NA
"1814","District of Columbia",2020-09-25,9,11990,2550,2148.49755366285,373586,NA,4.10868561630284,52934.6835773058,NA
"1815","District of Columbia",2020-09-26,9,12029,2562,2155.86561227859,377979,NA,4.10121590535656,53557.1428369009,NA
"1816","District of Columbia",2020-09-27,9,12037,2589,2160.82488250072,381159,NA,4.09180327868852,54007.7279599404,NA
"1817","District of Columbia",2020-09-28,9,12053,2587,2162.80859058957,383048,NA,4.08805031446541,54275.3868585007,NA
"1818","District of Columbia",2020-09-29,9,12115,2559,2167.90955424662,386396,NA,4.09150326797386,54749.7764786064,NA
"1819","District of Columbia",2020-09-30,9,12155,2544,2171.59358355449,387860,NA,4.09108704162861,54957.2156673265,NA
"1820","District of Columbia",2020-10-01,10,12202,2528,2171.59358355449,390180,NA,4.09108704162861,55285.9444363364,NA
"1821","District of Columbia",2020-10-02,10,12252,2542,2171.59358355449,394118,NA,4.09108704162861,55843.9331830438,NA
"1822","District of Columbia",2020-10-03,10,12252,2592,2171.59358355449,397549,NA,4.09108704162861,56330.0833582478,NA
"1823","District of Columbia",2020-10-04,10,12299,2589,2198.94041649368,399825,NA,4.06598363296604,56652.5776161213,NA
"1824","District of Columbia",2020-10-05,10,12306,2610,2202.90783267139,401568,NA,4.05866083488776,56899.5492731835,NA
"1825","District of Columbia",2020-10-06,10,12350,2671,2217.78564333779,410029,NA,4.03143368259647,58098.4174260254,NA
"1826","District of Columbia",2020-10-07,10,12350,2671,2217.78564333779,412656,NA,4.03143368259647,58470.6460795552,NA
"1827","District of Columbia",2020-10-08,10,12431,2700,2233.79700148353,416816,NA,4.02156676181415,59060.0907688144,NA
"1828","District of Columbia",2020-10-09,10,12456,2753,2244.84908940714,422225,NA,4.0017673420438,59826.5105582863,NA
"1829","District of Columbia",2020-10-10,10,12492,2790,2255.476097026,429099,NA,3.99547681869582,60800.5112299132,NA
"1830","District of Columbia",2020-10-11,10,12531,2816,2264.82786373059,436167,NA,3.98523523523524,61802.0004279142,NA
"1831","District of Columbia",2020-10-12,10,12539,2846,2270.21221425748,438819,NA,3.9757832979653,62177.7714173169,NA
"1832","District of Columbia",2020-10-13,10,12583,2848,2276.73011226371,443081,NA,3.96440129449838,62781.6688369378,NA
"1833","District of Columbia",2020-10-14,10,12627,2867,2285.79849209846,448262,NA,3.95487230349616,63515.7825232484,NA
"1834","District of Columbia",2020-10-15,10,12681,2847,2290.61606888568,450614,NA,3.94655449709266,63849.0454821757,NA
"1835","District of Columbia",2020-10-16,10,12731,2883,2303.22678459339,455787,NA,3.94340203014457,64582.0256210069,NA
"1836","District of Columbia",2020-10-17,10,12793,2900,2314.42056595192,462968,NA,3.92432961919922,65599.5261771536,NA
"1837","District of Columbia",2020-10-18,10,12801,2928,2319.52152960897,466805,NA,3.91569945021381,66143.2038869343,NA
"1838","District of Columbia",2020-10-19,10,12824,2930,2323.06386548192,469040,NA,3.9097285757853,66459.8887139762,NA
"1839","District of Columbia",2020-10-20,10,12884,2919,2330.14853722782,473807,NA,3.90392216479173,67135.3413182307,NA
"1840","District of Columbia",2020-10-21,10,12938,2918,2337.65828927848,476443,NA,3.89138077342708,67508.8452126748,NA
"1841","District of Columbia",2020-10-22,10,12979,2916,2343.18433324029,479435,NA,3.88220354356897,67932.7919699497,NA
"1842","District of Columbia",2020-10-23,10,13028,2939,2353.38626055439,485753,NA,3.86537419471371,68828.0110917621,NA
"1843","District of Columbia",2020-10-24,10,13068,2996,2367.13052374144,491553,NA,3.84293068358674,69649.833014287,NA
"1844","District of Columbia",2020-10-25,10,13104,3021,2375.77382327145,496232,NA,3.82894972266953,70312.8165962686,NA
"1845","District of Columbia",2020-10-26,10,13179,2991,2382.15002784276,498190,NA,3.81870092790864,70590.2523418382,NA
"1846","District of Columbia",2020-10-27,10,13215,3047,2395.46921072506,502538,NA,3.80929847391459,71206.3353968621,NA
"1847","District of Columbia",2020-10-28,10,13276,3053,2404.96267086457,505407,NA,3.79426147410593,71612.853861642,NA
"1848","District of Columbia",2020-10-29,10,13325,3104,2419.2737077913,509864,NA,3.777673655851,72244.3815010719,NA
"1849","District of Columbia",2020-10-30,10,13348,3150,2429.19224823556,514130,NA,3.76808212785814,72848.8456944324,NA
"1850","District of Columbia",2020-10-31,10,13348,3272,2446.47884729557,514130,NA,3.74145719911966,72848.8456944324,NA
"1851","District of Columbia",2020-11-01,11,13349,3374,2461.07327109213,525246,NA,3.71926996372848,74423.9099169818,NA
"1852","District of Columbia",2020-11-02,11,13443,3348,2470.85011810148,528174,NA,3.71028787705012,74838.788294422,NA
"1853","District of Columbia",2020-11-03,11,13517,3360,2483.03575350443,533419,NA,3.6920794339192,75581.9703605673,NA
"1854","District of Columbia",2020-11-03,11,13517,3360,2483.03575350443,533419,NA,3.6920794339192,75581.9703605673,NA
"1855","Florida",2020-04-13,4,NA,122520,579.38719345143,196207,2833,0.405628398865216,924.083459185368,2.30289630057146
"1856","Florida",2020-04-14,4,NA,21057,101.8622019,203180,3060,2.640096172,956.9244585,14.14832624
"1857","Florida",2020-04-15,4,NA,21915,106.020900119373,213509,3344,2.64759450935098,1005.5713368392,14.8549597974324
"1858","Florida",2020-04-16,4,NA,22675,109.939401691907,219248,3460,2.8616715931971,1032.60052016224,14.8224307072784
"1859","Florida",2020-04-17,4,NA,24034,116.608389945163,234837,3665,2.92822811906781,1106.02061753512,14.8026980088049
"1860","Florida",2020-04-18,4,NA,24744,120.060627508465,246527,3842,2.93425388357132,1161.07744852422,15.0713949474345
"1861","Florida",2020-04-19,4,NA,25540,123.932031706329,256079,3930,2.94140001520103,1206.06486080889,14.9350155810595
"1862","Florida",2020-04-20,4,NA,26237,127.440786119236,266225,4010,3.03780627517647,1253.84985714895,14.8194685686832
"1863","Florida",2020-04-21,4,NA,27002,131.255673467496,277059,4235,3.11098353008719,1304.8751528663,15.1960960206681
"1864","Florida",2020-04-22,4,NA,27416,133.327957952971,288627,4469,3.15447384224098,1359.35739588442,15.786498993253
"1865","Florida",2020-04-23,4,NA,28661,139.634296421268,296708,4693,3.32906098219104,1397.41678435516,15.829060982191
"1866","Florida",2020-04-24,4,NA,29487,143.802414079553,319038,5009,3.42580159172043,1502.585221993,16.4052009301412
"1867","Florida",2020-04-25,4,NA,29784,145.243593744451,333099,5045,3.42099289860242,1568.80884051633,16.3591556146438
"1868","Florida",2020-04-26,4,NA,30457,148.507441809074,344613,5155,3.40923506279335,1623.03675771123,16.3484713941393
"1869","Florida",2020-04-27,4,NA,31050,151.361542714069,356463,5211,3.38540046051403,1678.84714669504,16.2144501835833
"1870","Florida",2020-04-28,4,NA,31677,154.705456315631,366875,5266,3.56490501704822,1727.88493320132,16.0314174378958
"1871","Florida",2020-04-29,4,NA,31975,156.330315741742,373488,5624,3.66944837766999,1759.03042707052,16.9433314253005
"1872","Florida",2020-04-30,4,0,32422,158.671055262835,382405,5795,3.76372810923123,1801.02715606365,17.2009498367468
"1873","Florida",2020-05-01,5,0,33414,163.559762753569,402699,5795,3.78369039391845,1896.60656821871,16.6868233126008
"1874","Florida",2020-05-02,5,0,34099,167.021419791805,416012,5945,3.84626230155373,1959.30730311673,16.7639511603643
"1875","Florida",2020-05-03,5,0,34699,169.917908334003,428189,6244,3.82227396197128,2016.65777625224,17.3069460613116
"1876","Florida",2020-05-04,5,0,35498,173.775183319466,444270,6329,3.7916361763829,2092.39506445888,17.1531560831504
"1877","Florida",2020-05-05,5,NA,35968,176.327861026574,465691,6546,3.9290579342397,2193.28235073924,17.4844413579423
"1878","Florida",2020-05-06,5,NA,36463,178.979443220488,480051,6776,4.04978685332351,2260.91418076519,17.8306404926057
"1879","Florida",2020-05-07,5,NA,37228,182.869686368221,492950,6990,4.12073761203255,2321.66508435187,18.0024724425672
"1880","Florida",2020-05-08,5,NA,37530,184.616998968473,513341,7157,4.25776167759382,2417.70134104123,18.258118829562
"1881","Florida",2020-05-09,5,NA,38286,188.394208416998,527731,7325,4.28739281517962,2485.47446319119,18.312042198945
"1882","Florida",2020-05-10,5,NA,38875,191.196502209856,538948,7404,4.23933392452458,2538.3035883584,18.2382500738989
"1883","Florida",2020-05-11,5,NA,39247,193.014460872113,561057,7458,4.23356595578547,2642.43117401604,18.1982333707481
"1884","Florida",2020-05-12,5,NA,40144,197.446323828549,579604,7654,4.24349402475968,2729.78267481627,18.2572812060206
"1885","Florida",2020-05-13,5,NA,40575,199.702288075237,594763,7835,4.30875902080091,2801.17758507835,18.4779019857554
"1886","Florida",2020-05-14,5,NA,41335,201.18506898562,608837,7993,4.33927331636195,2834.73533547785,18.4980328627632
"1887","Florida",2020-05-15,5,NA,42221,205.505822145043,608837,7993,4.34319633875572,2834.73533547785,18.109112329512
"1888","Florida",2020-05-16,5,NA,42847,208.6392994,630047,8393,4.382852425,2933.488756,18.72977617
"1889","Florida",2020-05-17,5,NA,43615,212.256998956641,651792,8478,4.32789330525577,3034.73312854143,18.5969992103185
"1890","Florida",2020-05-18,5,NA,44445,216.233209299471,676412,8553,4.29998708065975,3149.36345481835,18.416519529736
"1891","Florida",2020-05-19,5,NA,44892,218.570513271487,715855,8744,4.37116564417178,3333.00943204584,18.626448534424
"1892","Florida",2020-05-20,5,NA,45375,221.024216843702,771348,8934,4.4153272524278,3591.38395260171,18.8199111036212
"1893","Florida",2020-05-21,5,NA,46531,226.630021589332,813929,9200,4.40472521828454,3789.6404076463,18.9008731381613
"1894","Florida",2020-05-22,5,NA,47261,230.243065179539,835496,9372,4.42862631696022,3890.0560147468,18.9520939920325
"1895","Florida",2020-05-23,5,NA,47894,233.390510368946,856437,9567,4.45468509984639,3987.5569758583,19.0855227721587
"1896","Florida",2020-05-24,5,NA,48630,236.835938534865,871235,9638,4.39774313405548,4056.45622720867,18.9474511962569
"1897","Florida",2020-05-25,5,NA,49494,240.928548477896,908235,9681,4.35202720983264,4228.72763550462,18.7086924593205
"1898","Florida",2020-05-26,5,NA,49996,243.298444337967,923224,9740,4.32303128887188,4298.51617980051,18.6393646541001
"1899","Florida",2020-05-27,5,NA,50315,245.063062276999,933571,9899,4.40589732872288,4346.69164633127,18.8072348671961
